station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SPJC,2020-01-05 06:00,69.80,68.00,94.01,160.00,9.00,0.00,30.00,M,6.21,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050600Z 16009KT 9999 OVC008 21/20 Q1016 NOSIG RMK PP000
SPJC,2020-01-05 07:00,69.80,68.00,94.01,160.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050700Z 16009KT 9999 OVC009 21/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 08:00,69.80,68.00,94.01,170.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050800Z 17009KT 9999 OVC012 21/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 09:00,69.80,66.20,88.34,170.00,10.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 050900Z 17010KT 9999 OVC012 21/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 10:00,69.80,66.20,88.34,160.00,9.00,0.00,29.97,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051000Z 16009KT 9999 OVC012 21/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 11:00,71.60,66.20,83.09,160.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051100Z 16008KT 9999 OVC021 22/19 Q1016 NOSIG RMK PP000
SPJC,2020-01-05 12:00,71.60,66.20,83.09,150.00,9.00,0.00,30.00,M,6.21,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 051200Z 15009KT 9999 OVC021 22/19 Q1016 NOSIG RMK TN21.0 PP000
SPJC,2020-01-05 13:00,71.60,66.20,83.09,150.00,7.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051300Z 15007KT CAVOK 22/19 Q1017 NOSIG RMK PP000
SPJC,2020-01-05 14:00,77.00,66.20,69.33,160.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051400Z 16006KT 110V210 CAVOK 25/19 Q1016 NOSIG RMK PP000
SPJC,2020-01-05 15:00,77.00,66.20,69.33,180.00,10.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051500Z 18010KT 150V210 CAVOK 25/19 Q1016 NOSIG RMK PP000
SPJC,2020-01-05 16:00,78.80,66.20,65.33,170.00,12.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051600Z 17012KT CAVOK 26/19 Q1016 NOSIG RMK PP000
SPJC,2020-01-05 17:00,80.60,66.20,61.58,190.00,11.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.75,SPJC 051700Z 19011KT CAVOK 27/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 18:00,78.80,66.20,65.33,170.00,11.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051800Z 17011KT 150V210 CAVOK 26/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-05 19:00,77.00,66.20,69.33,170.00,11.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 051900Z 17011KT CAVOK 25/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-05 20:00,77.00,68.00,73.78,170.00,13.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 052000Z 17013KT CAVOK 25/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-05 21:00,75.20,68.00,78.34,180.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 052100Z 18013KT CAVOK 24/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-05 22:00,75.20,68.00,78.34,170.00,14.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1000.00,15000.00,M,M,M,M,M,M,M,M,M,M,SPJC 052200Z 17014KT 9999 FEW010 BKN150 24/20 Q1014 NOSIG RMK TX27.2 PP000
SPJC,2020-01-05 23:00,73.40,68.00,83.21,160.00,15.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,1000.00,15000.00,M,M,M,M,M,M,M,M,M,M,SPJC 052300Z 16015KT 9999 FEW010 SCT150 23/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 00:00,71.60,66.20,83.09,170.00,12.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,1000.00,13000.00,M,M,M,M,M,M,M,M,M,M,SPJC 060000Z 17012KT 9999 FEW010 SCT130 22/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 01:00,71.60,68.00,88.43,160.00,11.00,0.00,29.97,M,6.21,M,SCT,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060100Z 16011KT 9999 SCT010 22/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-06 02:00,71.60,68.00,88.43,150.00,11.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,1000.00,17000.00,M,M,M,M,M,M,M,M,M,M,SPJC 060200Z 15011KT 9999 FEW010 BKN170 22/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-06 03:00,71.60,68.00,88.43,160.00,12.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 060300Z 16012KT CAVOK 22/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-06 04:00,69.80,66.20,88.34,160.00,12.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 060400Z 16012KT CAVOK 21/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-06 05:00,69.80,66.20,88.34,160.00,12.00,0.00,29.97,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060500Z 16012KT 9999 FEW012 21/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-06 06:00,69.80,66.20,88.34,160.00,9.00,0.00,29.94,M,6.21,M,SCT,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060600Z 16009KT 9999 SCT010 21/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 07:00,69.80,66.20,88.34,160.00,11.00,0.00,29.94,M,6.21,M,SCT,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060700Z 16011KT 9999 SCT010 21/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 08:00,68.00,66.20,93.97,170.00,8.00,0.00,29.91,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060800Z 17008KT 9999 BKN008 20/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-06 09:00,68.00,66.20,93.97,160.00,9.00,0.00,29.91,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 060900Z 16009KT 9999 OVC007 20/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-06 10:00,69.80,66.20,88.34,160.00,7.00,0.00,29.94,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 061000Z 16007KT 9999 BKN008 21/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 11:00,69.80,66.20,88.34,170.00,9.00,0.00,29.94,M,6.21,M,SCT,OVC,M,M,1300.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 061100Z 17009KT 9999 SCT013 OVC016 21/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-06 12:00,69.80,66.20,88.34,160.00,9.00,0.00,29.97,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 061200Z 16009KT 9999 SCT015 21/19 Q1015 NOSIG RMK TN20.3 PP000
SPJC,2020-01-06 13:00,71.60,66.20,83.09,170.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,900.00,9000.00,M,M,M,M,M,M,M,M,M,M,SPJC 061300Z 17009KT 9999 FEW009 SCT090 22/19 Q1015 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-01-06 14:00,73.40,66.20,78.19,180.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061400Z 18008KT 150V210 CAVOK 23/19 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-01-06 15:00,77.00,68.00,73.78,190.00,9.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061500Z 19009KT 150V230 CAVOK 25/20 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-01-06 16:00,77.00,68.00,73.78,180.00,12.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061600Z 18012KT CAVOK 25/20 Q1014 NOSIG RMK BIRD HAZARD RWY 15 PP000
SPJC,2020-01-06 17:00,77.00,68.00,73.78,170.00,12.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061700Z 17012KT CAVOK 25/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-06 18:00,77.00,66.20,69.33,170.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061800Z 17013KT CAVOK 25/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-06 19:00,77.00,66.20,69.33,180.00,14.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 061900Z 18014KT CAVOK 25/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-06 20:00,77.00,66.20,69.33,180.00,14.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 062000Z 18014KT 9999 SCT017 25/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-06 21:00,75.20,66.20,73.61,180.00,14.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1000.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 062100Z 18014KT 9999 FEW010 SCT017 24/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-06 22:00,73.40,68.00,83.21,170.00,13.00,0.00,29.85,M,6.21,M,FEW,SCT,M,M,1100.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 062200Z 17013KT 9999 FEW011 SCT017 23/20 Q1011 NOSIG RMK PP000
SPJC,2020-01-06 23:00,73.40,68.00,83.21,170.00,12.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 062300Z 17012KT 9999 SCT010 23/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 00:00,71.60,66.20,83.09,160.00,12.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070000Z 16012KT 9999 FEW012 22/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 01:00,71.60,66.20,83.09,160.00,12.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070100Z 16012KT 9999 FEW013 22/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 02:00,71.60,66.20,83.09,160.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070200Z 16011KT 9999 FEW013 22/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 03:00,71.60,66.20,83.09,160.00,9.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 070300Z 16009KT CAVOK 22/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-07 04:00,71.60,66.20,83.09,160.00,10.00,0.00,29.94,M,6.21,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070400Z 16010KT 9999 FEW100 22/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-07 05:00,71.60,66.20,83.09,160.00,9.00,0.00,29.91,M,6.21,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070500Z 16009KT 9999 SCT100 22/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 06:00,71.60,66.20,83.09,150.00,10.00,0.00,29.91,M,6.21,M,BKN,SCT,M,M,1300.00,10000.00,M,M,M,M,M,M,M,M,M,M,SPJC 070600Z 15010KT 9999 BKN013 SCT100 22/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 07:00,69.80,66.20,88.34,160.00,9.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070700Z 16009KT 9999 BKN016 21/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 08:00,71.60,66.20,83.09,170.00,9.00,0.00,29.88,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070800Z 17009KT 9999 OVC014 22/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 09:00,71.60,66.20,83.09,150.00,9.00,0.00,29.88,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 070900Z 15009KT 9999 OVC013 22/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 10:00,69.80,68.00,94.01,160.00,8.00,0.00,29.88,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 071000Z 16008KT 9999 OVC015 21/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 11:00,71.60,68.00,88.43,160.00,7.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 071100Z 16007KT 9999 OVC017 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 12:00,71.60,66.20,83.09,160.00,5.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 071200Z 16005KT 9999 OVC017 22/19 Q1013 NOSIG RMK TN21.0 PP000
SPJC,2020-01-07 13:00,73.40,66.20,78.19,150.00,6.00,0.00,29.94,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 071300Z 15006KT 120V200 9999 OVC020 23/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-07 14:00,75.20,68.00,78.34,180.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 071400Z 18004KT 130V210 CAVOK 24/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-07 15:00,82.40,68.00,61.81,180.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.38,SPJC 071500Z 18006KT 110V240 CAVOK 28/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-07 16:00,78.80,66.20,65.33,180.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 071600Z 18010KT CAVOK 26/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 17:00,80.60,66.20,61.58,200.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.75,SPJC 071700Z 20010KT 160V230 CAVOK 27/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 18:00,78.80,66.20,65.33,190.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 071800Z 19010KT 150V230 CAVOK 26/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-07 19:00,78.80,66.20,65.33,180.00,11.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 071900Z 18011KT 150V220 CAVOK 26/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 20:00,78.80,66.20,65.33,180.00,10.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 072000Z 18010KT 150V210 CAVOK 26/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 21:00,78.80,66.20,65.33,180.00,11.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 072100Z 18011KT 9999 FEW012 26/19 Q1012 NOSIG RMK PP000
SPJC,2020-01-07 22:00,77.00,66.20,69.33,170.00,11.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 072200Z 17011KT CAVOK 25/19 Q1012 NOSIG RMK TX29.5 PP000
SPJC,2020-01-07 23:00,75.20,66.20,73.61,170.00,12.00,0.00,29.91,M,6.21,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 072300Z 17012KT 9999 FEW090 24/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 00:00,73.40,66.20,78.19,170.00,9.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,400.00,10000.00,M,M,M,M,M,M,M,M,M,M,SPJC 080000Z 17009KT 9999 FEW004 SCT100 23/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 01:00,73.40,66.20,78.19,170.00,8.00,0.00,29.94,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 080100Z 17008KT 9999 SCT040 23/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 02:00,73.40,66.20,78.19,160.00,9.00,0.00,29.94,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 080200Z 16009KT 9999 BKN040 23/19 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 03:00,73.40,66.20,78.19,160.00,9.00,0.00,29.97,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 080300Z 16009KT 9999 BKN040 23/19 Q1015 NOSIG RMK PP000
SPJC,2020-01-08 04:00,71.60,68.00,88.43,160.00,12.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,900.00,4000.00,M,M,M,M,M,M,M,M,M,M,SPJC 080400Z 16012KT 9999 SCT009 BKN040 22/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 05:00,71.60,68.00,88.43,160.00,11.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1000.00,4000.00,M,M,M,M,M,M,M,M,M,M,SPJC 080500Z 16011KT 9999 SCT010 BKN040 22/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 06:00,71.60,68.00,88.43,160.00,10.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1000.00,4000.00,M,M,M,M,M,M,M,M,M,M,SPJC 080600Z 16010KT 9999 SCT010 BKN040 22/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 07:00,71.60,68.00,88.43,160.00,10.00,0.00,29.91,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 080700Z 16010KT 9999 BKN040 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 08:00,73.40,68.00,83.21,160.00,11.00,0.00,29.91,M,6.21,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 080800Z 16011KT 9999 OVC035 23/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 09:00,71.60,68.00,88.43,160.00,10.00,0.00,29.91,M,6.21,M,FEW,OVC,M,M,1000.00,3300.00,M,M,M,M,M,M,M,M,M,M,SPJC 080900Z 16010KT 9999 FEW010 OVC033 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 10:00,71.60,68.00,88.43,170.00,7.00,0.00,29.91,M,6.21,M,FEW,OVC,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 081000Z 17007KT 9999 FEW010 OVC030 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 11:00,71.60,68.00,88.43,160.00,8.00,0.00,29.94,M,6.21,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 081100Z 16008KT 9999 OVC030 22/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 12:00,71.60,68.00,88.43,170.00,7.00,0.00,29.94,M,6.21,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 081200Z 17007KT 9999 OVC033 22/20 Q1014 NOSIG RMK TN21.8 PP000
SPJC,2020-01-08 13:00,71.60,68.00,88.43,160.00,8.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 081300Z 16008KT 9999 FEW010 SCT030 22/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-08 14:00,75.20,68.00,78.34,150.00,11.00,0.00,29.97,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 081400Z 15011KT 9999 FEW010 24/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-08 15:00,75.20,68.00,78.34,160.00,11.00,0.00,29.97,M,6.21,M,FEW,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 081500Z 16011KT 9999 FEW008 24/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-08 16:00,77.00,68.00,73.78,180.00,13.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 081600Z 18013KT CAVOK 25/20 Q1015 NOSIG RMK PP000
SPJC,2020-01-08 17:00,77.00,68.00,73.78,170.00,13.00,0.00,29.94,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 081700Z 17013KT 9999 FEW010 25/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 18:00,77.00,68.00,73.78,180.00,15.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 081800Z 18015KT CAVOK 25/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-08 19:00,77.00,66.20,69.33,170.00,16.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 081900Z 17016KT 150V210 CAVOK 25/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 20:00,77.00,66.20,69.33,160.00,16.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 082000Z 16016KT 9999 SCT015 25/19 Q1013 NOSIG RMK PP000
SPJC,2020-01-08 21:00,77.00,68.00,73.78,160.00,18.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 082100Z 16018KT 9999 SCT015 25/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-08 22:00,77.00,68.00,73.78,160.00,16.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 082200Z 16016KT 9999 SCT015 25/20 Q1012 NOSIG RMK TX26.5 PP000
SPJC,2020-01-08 23:00,75.20,68.00,78.34,160.00,14.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 082300Z 16014KT 9999 FEW015 24/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 00:00,73.40,68.00,83.21,160.00,14.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 090000Z 16014KT 9999 SCT015 23/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-09 01:00,71.60,68.00,88.43,170.00,13.00,0.00,29.91,M,6.21,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 090100Z 17013KT 9999 BKN010 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-09 02:00,73.40,68.00,83.21,160.00,14.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1000.00,2600.00,M,M,M,M,M,M,M,M,M,M,SPJC 090200Z 16014KT 9999 FEW010 BKN026 23/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-09 03:00,73.40,68.00,83.21,160.00,12.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1200.00,2600.00,M,M,M,M,M,M,M,M,M,M,SPJC 090300Z 16012KT 9999 FEW012 BKN026 23/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-09 04:00,71.60,68.00,88.43,160.00,15.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1300.00,2900.00,M,M,M,M,M,M,M,M,M,M,SPJC 090400Z 16015KT 9999 FEW013 BKN029 22/20 Q1014 NOSIG RMK PP000
SPJC,2020-01-09 05:00,71.60,68.00,88.43,160.00,13.00,0.00,29.91,M,6.21,M,FEW,OVC,M,M,2800.00,4000.00,M,M,M,M,M,M,M,M,M,M,SPJC 090500Z 16013KT 9999 FEW028 OVC040 22/20 Q1013 NOSIG RMK PP000
SPJC,2020-01-09 06:00,71.60,68.00,88.43,150.00,13.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,1100.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 090600Z 15013KT 9999 SCT011 BKN030 22/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 07:00,71.60,68.00,88.43,150.00,15.00,0.00,29.88,M,6.21,M,FEW,BKN,M,M,1100.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 090700Z 15015KT 9999 FEW011 BKN030 22/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 08:00,71.60,68.00,88.43,160.00,10.00,0.00,29.88,M,6.21,M,BKN,SCT,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 090800Z 16010KT 9999 BKN010 SCT030 22/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 09:00,71.60,68.00,88.43,160.00,10.00,0.00,29.88,M,6.21,M,SCT,OVC,M,M,800.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 090900Z 16010KT 9999 SCT008 OVC030 22/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 10:00,71.60,68.00,88.43,150.00,11.00,0.00,29.88,M,6.21,M,SCT,OVC,M,M,900.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 091000Z 15011KT 9999 SCT009 OVC030 22/20 Q1012 NOSIG RMK PP000
SPJC,2020-01-09 11:00,71.60,68.00,88.43,160.00,10.00,0.00,29.88,M,6.21,M,BKN,SCT,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 091100Z 16010KT 9999 BKN010 SCT030 22/20 Q1012 NOSIG RMK PP000
