Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2020-11-09 06:00 AM,2020,11,09,06,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 07:00 AM,2020,11,09,07,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 08:00 AM,2020,11,09,08,17.9,63,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 09:00 AM,2020,11,09,09,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 10:00 AM,2020,11,09,10,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 11:00 AM,2020,11,09,11,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 12:00 PM,2020,11,09,12,17.6,63,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 01:00 PM,2020,11,09,13,13.8,55,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 02:00 PM,2020,11,09,14,11.4,48,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 03:00 PM,2020,11,09,15,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 04:00 PM,2020,11,09,16,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 05:00 PM,2020,11,09,17,11.1,46,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 06:00 PM,2020,11,09,18,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 07:00 PM,2020,11,09,19,16.0,59,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 08:00 PM,2020,11,09,20,21.5,71,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 09:00 PM,2020,11,09,21,23.2,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 10:00 PM,2020,11,09,22,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-09 11:00 PM,2020,11,09,23,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 12:00 AM,2020,11,10,00,27.4,83,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 01:00 AM,2020,11,10,01,39.7,111,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 02:00 AM,2020,11,10,02,46.8,129,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 03:00 AM,2020,11,10,03,47.9,132,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 04:00 AM,2020,11,10,04,50.9,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 05:00 AM,2020,11,10,05,38.4,108,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 06:00 AM,2020,11,10,06,32.2,93,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 07:00 AM,2020,11,10,07,26.6,81,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 08:00 AM,2020,11,10,08,21.8,71,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 09:00 AM,2020,11,10,09,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 10:00 AM,2020,11,10,10,24.7,77,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 11:00 AM,2020,11,10,11,28.3,85,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 12:00 PM,2020,11,10,12,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 01:00 PM,2020,11,10,13,24.3,77,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 02:00 PM,2020,11,10,14,19.6,67,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 03:00 PM,2020,11,10,15,15.8,59,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 04:00 PM,2020,11,10,16,12.9,53,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 05:00 PM,2020,11,10,17,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 06:00 PM,2020,11,10,18,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 07:00 PM,2020,11,10,19,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 08:00 PM,2020,11,10,20,19.3,66,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 09:00 PM,2020,11,10,21,22.6,73,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 10:00 PM,2020,11,10,22,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-10 11:00 PM,2020,11,10,23,26.1,80,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 12:00 AM,2020,11,11,00,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 01:00 AM,2020,11,11,01,21.2,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 02:00 AM,2020,11,11,02,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 03:00 AM,2020,11,11,03,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 04:00 AM,2020,11,11,04,21.0,70,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 05:00 AM,2020,11,11,05,22.7,73,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 06:00 AM,2020,11,11,06,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 07:00 AM,2020,11,11,07,23.4,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 08:00 AM,2020,11,11,08,31.8,92,Moderate,40.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 09:00 AM,2020,11,11,09,36.4,103,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 10:00 AM,2020,11,11,10,42.2,117,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 11:00 AM,2020,11,11,11,41.1,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 12:00 PM,2020,11,11,12,47.0,129,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 01:00 PM,2020,11,11,13,49.0,134,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 02:00 PM,2020,11,11,14,40.0,112,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 03:00 PM,2020,11,11,15,32.0,93,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 04:00 PM,2020,11,11,16,31.0,91,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 05:00 PM,2020,11,11,17,34.5,98,Moderate,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 06:00 PM,2020,11,11,18,30.2,89,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 07:00 PM,2020,11,11,19,28.1,85,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 08:00 PM,2020,11,11,20,28.5,85,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 09:00 PM,2020,11,11,21,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 10:00 PM,2020,11,11,22,29.8,88,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-11 11:00 PM,2020,11,11,23,29.9,88,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 12:00 AM,2020,11,12,00,24.4,77,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 01:00 AM,2020,11,12,01,20.7,69,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 02:00 AM,2020,11,12,02,20.8,69,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 03:00 AM,2020,11,12,03,28.9,86,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 04:00 AM,2020,11,12,04,37.9,107,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 05:00 AM,2020,11,12,05,29.4,87,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 06:00 AM,2020,11,12,06,33.2,95,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 07:00 AM,2020,11,12,07,33.1,95,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 08:00 AM,2020,11,12,08,40.0,112,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 09:00 AM,2020,11,12,09,46.5,128,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 10:00 AM,2020,11,12,10,47.7,131,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 11:00 AM,2020,11,12,11,40.3,113,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 12:00 PM,2020,11,12,12,36.1,102,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 01:00 PM,2020,11,12,13,27.0,82,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 02:00 PM,2020,11,12,14,22.5,73,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 03:00 PM,2020,11,12,15,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 04:00 PM,2020,11,12,16,16.6,60,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 05:00 PM,2020,11,12,17,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 06:00 PM,2020,11,12,18,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 07:00 PM,2020,11,12,19,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 08:00 PM,2020,11,12,20,20.6,69,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 09:00 PM,2020,11,12,21,24.8,78,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 10:00 PM,2020,11,12,22,29.4,87,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-12 11:00 PM,2020,11,12,23,33.2,95,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 12:00 AM,2020,11,13,00,35.6,101,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 01:00 AM,2020,11,13,01,34.8,99,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 02:00 AM,2020,11,13,02,34.9,99,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 03:00 AM,2020,11,13,03,36.4,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 04:00 AM,2020,11,13,04,35.2,100,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 05:00 AM,2020,11,13,05,29.6,88,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 06:00 AM,2020,11,13,06,28.8,86,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 07:00 AM,2020,11,13,07,31.4,92,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 08:00 AM,2020,11,13,08,29.4,87,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 09:00 AM,2020,11,13,09,28.9,86,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 10:00 AM,2020,11,13,10,27.4,83,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 11:00 AM,2020,11,13,11,24.2,76,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 12:00 PM,2020,11,13,12,20.9,70,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 01:00 PM,2020,11,13,13,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 02:00 PM,2020,11,13,14,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 03:00 PM,2020,11,13,15,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 04:00 PM,2020,11,13,16,17.4,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 05:00 PM,2020,11,13,17,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 06:00 PM,2020,11,13,18,21.1,70,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 07:00 PM,2020,11,13,19,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 08:00 PM,2020,11,13,20,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 09:00 PM,2020,11,13,21,19.8,67,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 10:00 PM,2020,11,13,22,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-13 11:00 PM,2020,11,13,23,23.1,74,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 12:00 AM,2020,11,14,00,24.0,76,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 01:00 AM,2020,11,14,01,31.1,91,Moderate,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 02:00 AM,2020,11,14,02,32.5,94,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 03:00 AM,2020,11,14,03,23.7,75,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 04:00 AM,2020,11,14,04,27.8,84,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 05:00 AM,2020,11,14,05,21.4,71,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 06:00 AM,2020,11,14,06,18.7,65,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 07:00 AM,2020,11,14,07,16.3,60,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 08:00 AM,2020,11,14,08,17.1,62,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 09:00 AM,2020,11,14,09,15.5,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 10:00 AM,2020,11,14,10,21.2,70,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 11:00 AM,2020,11,14,11,24.1,76,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 12:00 PM,2020,11,14,12,19.5,67,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 01:00 PM,2020,11,14,13,14.7,56,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 02:00 PM,2020,11,14,14,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 03:00 PM,2020,11,14,15,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 04:00 PM,2020,11,14,16,10.7,45,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 05:00 PM,2020,11,14,17,34.8,99,Moderate,59.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 06:00 PM,2020,11,14,18,25.9,80,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 07:00 PM,2020,11,14,19,20.4,68,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 08:00 PM,2020,11,14,20,19.2,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 09:00 PM,2020,11,14,21,21.1,70,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 10:00 PM,2020,11,14,22,25.5,79,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-14 11:00 PM,2020,11,14,23,30.7,90,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 12:00 AM,2020,11,15,00,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 01:00 AM,2020,11,15,01,29.9,88,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 02:00 AM,2020,11,15,02,24.9,78,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 03:00 AM,2020,11,15,03,18.4,64,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 04:00 AM,2020,11,15,04,13.7,54,Moderate,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 05:00 AM,2020,11,15,05,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 06:00 AM,2020,11,15,06,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 07:00 AM,2020,11,15,07,13.4,54,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 08:00 AM,2020,11,15,08,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 09:00 AM,2020,11,15,09,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 10:00 AM,2020,11,15,10,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 11:00 AM,2020,11,15,11,19.7,67,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 12:00 PM,2020,11,15,12,22.8,74,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 01:00 PM,2020,11,15,13,29.9,88,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 02:00 PM,2020,11,15,14,31.9,93,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 03:00 PM,2020,11,15,15,27.4,83,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 04:00 PM,2020,11,15,16,23.2,74,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 05:00 PM,2020,11,15,17,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 06:00 PM,2020,11,15,18,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 07:00 PM,2020,11,15,19,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 08:00 PM,2020,11,15,20,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 09:00 PM,2020,11,15,21,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 10:00 PM,2020,11,15,22,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-15 11:00 PM,2020,11,15,23,19.7,67,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 12:00 AM,2020,11,16,00,22.3,72,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 01:00 AM,2020,11,16,01,30.1,89,Moderate,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 02:00 AM,2020,11,16,02,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 03:00 AM,2020,11,16,03,27.5,83,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 04:00 AM,2020,11,16,04,23.2,74,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 05:00 AM,2020,11,16,05,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 06:00 AM,2020,11,16,06,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 07:00 AM,2020,11,16,07,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 08:00 AM,2020,11,16,08,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 09:00 AM,2020,11,16,09,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 10:00 AM,2020,11,16,10,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 11:00 AM,2020,11,16,11,19.7,67,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 12:00 PM,2020,11,16,12,22.3,72,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 01:00 PM,2020,11,16,13,23.6,75,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 02:00 PM,2020,11,16,14,20.8,69,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 03:00 PM,2020,11,16,15,16.8,61,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 04:00 PM,2020,11,16,16,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 05:00 PM,2020,11,16,17,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 06:00 PM,2020,11,16,18,19.3,66,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 07:00 PM,2020,11,16,19,21.1,70,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 08:00 PM,2020,11,16,20,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 09:00 PM,2020,11,16,21,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 10:00 PM,2020,11,16,22,21.5,71,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-16 11:00 PM,2020,11,16,23,26.7,82,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 12:00 AM,2020,11,17,00,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 01:00 AM,2020,11,17,01,23.4,75,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 02:00 AM,2020,11,17,02,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 03:00 AM,2020,11,17,03,25.1,78,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 04:00 AM,2020,11,17,04,28.0,84,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 05:00 AM,2020,11,17,05,32.5,94,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 06:00 AM,2020,11,17,06,34.7,99,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 07:00 AM,2020,11,17,07,30.3,89,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 08:00 AM,2020,11,17,08,27.6,84,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 09:00 AM,2020,11,17,09,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 10:00 AM,2020,11,17,10,28.4,85,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 11:00 AM,2020,11,17,11,29.7,88,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-11-17 12:00 PM,2020,11,17,12,28.8,86,Moderate,28.0,UG/M3,1 Hr,Valid
