Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2019-03-21 07:00 PM,2019,3,21,19,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 08:00 PM,2019,3,21,20,23.5,75,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 09:00 PM,2019,3,21,21,24.9,78,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 10:00 PM,2019,3,21,22,24.5,77,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 11:00 PM,2019,3,21,23,21.2,70,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 12:00 AM,2019,3,22,0,19.4,66,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 01:00 AM,2019,3,22,1,15.4,58,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 02:00 AM,2019,3,22,2,15.2,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 03:00 AM,2019,3,22,3,14.1,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 04:00 AM,2019,3,22,4,14,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 05:00 AM,2019,3,22,5,12,50,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 06:00 AM,2019,3,22,6,15.5,58,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 07:00 AM,2019,3,22,7,14.2,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 08:00 AM,2019,3,22,8,16.6,60,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 09:00 AM,2019,3,22,9,20.8,69,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 10:00 AM,2019,3,22,10,25.4,79,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 11:00 AM,2019,3,22,11,21.2,70,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 12:00 PM,2019,3,22,12,19.6,67,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 01:00 PM,2019,3,22,13,16.8,61,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 02:00 PM,2019,3,22,14,15.9,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 03:00 PM,2019,3,22,15,13.4,54,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 04:00 PM,2019,3,22,16,13.7,54,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 05:00 PM,2019,3,22,17,17.3,62,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 06:00 PM,2019,3,22,18,19.6,67,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 07:00 PM,2019,3,22,19,22.8,74,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 08:00 PM,2019,3,22,20,21.9,72,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 09:00 PM,2019,3,22,21,23.9,76,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 10:00 PM,2019,3,22,22,23.9,76,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-22 11:00 PM,2019,3,22,23,22.9,74,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 12:00 AM,2019,3,23,0,21.9,72,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 01:00 AM,2019,3,23,1,22.9,74,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 02:00 AM,2019,3,23,2,23,74,Moderate,96,UG/M3,1 Hr,Invalid
Lima,PM2.5 - Principal,2019-03-23 03:00 AM,2019,3,23,3,19.9,67,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 04:00 AM,2019,3,23,4,17.6,63,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 05:00 AM,2019,3,23,5,13.7,54,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 06:00 AM,2019,3,23,6,14.4,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 07:00 AM,2019,3,23,7,18.2,64,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 08:00 AM,2019,3,23,8,22.1,72,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 09:00 AM,2019,3,23,9,24,76,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 10:00 AM,2019,3,23,10,31.5,92,Moderate,39,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 11:00 AM,2019,3,23,11,35.2,100,Moderate,39,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 12:00 PM,2019,3,23,12,30.6,90,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 01:00 PM,2019,3,23,13,23.3,75,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 02:00 PM,2019,3,23,14,20.1,68,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 03:00 PM,2019,3,23,15,17.5,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 04:00 PM,2019,3,23,16,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 05:00 PM,2019,3,23,17,18.1,64,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 06:00 PM,2019,3,23,18,20,68,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 07:00 PM,2019,3,23,19,22,72,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 08:00 PM,2019,3,23,20,22,72,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 09:00 PM,2019,3,23,21,23.5,75,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 10:00 PM,2019,3,23,22,24.7,77,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-23 11:00 PM,2019,3,23,23,25.5,79,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 12:00 AM,2019,3,24,0,23.1,74,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 01:00 AM,2019,3,24,1,22.6,73,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 02:00 AM,2019,3,24,2,23.2,74,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 03:00 AM,2019,3,24,3,22.7,73,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 04:00 AM,2019,3,24,4,21.7,71,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 05:00 AM,2019,3,24,5,19.7,67,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 06:00 AM,2019,3,24,6,15.4,58,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 07:00 AM,2019,3,24,7,14.2,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 08:00 AM,2019,3,24,8,14.1,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 09:00 AM,2019,3,24,9,14,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 10:00 AM,2019,3,24,10,16.5,60,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 11:00 AM,2019,3,24,11,17.7,63,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 12:00 PM,2019,3,24,12,16.3,60,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 01:00 PM,2019,3,24,13,14.1,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 02:00 PM,2019,3,24,14,16,59,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 03:00 PM,2019,3,24,15,13.1,53,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 04:00 PM,2019,3,24,16,11.6,48,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 05:00 PM,2019,3,24,17,13.2,53,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 06:00 PM,2019,3,24,18,16.6,60,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 07:00 PM,2019,3,24,19,16.8,61,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 08:00 PM,2019,3,24,20,18.4,64,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 09:00 PM,2019,3,24,21,20.7,69,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 10:00 PM,2019,3,24,22,20.8,69,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-24 11:00 PM,2019,3,24,23,20.4,68,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 12:00 AM,2019,3,25,0,17.2,62,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 01:00 AM,2019,3,25,1,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 02:00 AM,2019,3,25,2,13.8,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 03:00 AM,2019,3,25,3,12.4,52,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 04:00 AM,2019,3,25,4,13.7,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 05:00 AM,2019,3,25,5,13.8,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 06:00 AM,2019,3,25,6,14.9,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 07:00 AM,2019,3,25,7,15.4,58,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 08:00 AM,2019,3,25,8,16.7,61,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 09:00 AM,2019,3,25,9,18.7,65,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 10:00 AM,2019,3,25,10,19.8,67,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 11:00 AM,2019,3,25,11,19.4,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 12:00 PM,2019,3,25,12,19.2,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 01:00 PM,2019,3,25,13,17.2,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 02:00 PM,2019,3,25,14,14.2,55,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 03:00 PM,2019,3,25,15,14.1,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 04:00 PM,2019,3,25,16,15,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 05:00 PM,2019,3,25,17,16.4,60,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 06:00 PM,2019,3,25,18,19.2,66,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 07:00 PM,2019,3,25,19,21.1,70,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 08:00 PM,2019,3,25,20,21.5,71,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 09:00 PM,2019,3,25,21,23.7,75,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 10:00 PM,2019,3,25,22,21.8,71,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-25 11:00 PM,2019,3,25,23,18.9,65,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 12:00 AM,2019,3,26,0,19.4,66,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 01:00 AM,2019,3,26,1,19.2,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 02:00 AM,2019,3,26,2,19.1,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 03:00 AM,2019,3,26,3,15.5,58,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 04:00 AM,2019,3,26,4,15.2,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 05:00 AM,2019,3,26,5,14.6,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 06:00 AM,2019,3,26,6,13.8,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 07:00 AM,2019,3,26,7,13.9,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 08:00 AM,2019,3,26,8,13.9,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 09:00 AM,2019,3,26,9,15.6,58,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 10:00 AM,2019,3,26,10,21.4,71,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 11:00 AM,2019,3,26,11,28.7,86,Moderate,36,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 12:00 PM,2019,3,26,12,24.3,77,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 01:00 PM,2019,3,26,13,19.1,66,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 02:00 PM,2019,3,26,14,14.5,56,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 03:00 PM,2019,3,26,15,11.7,49,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 04:00 PM,2019,3,26,16,13.3,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 05:00 PM,2019,3,26,17,14.1,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 06:00 PM,2019,3,26,18,15.6,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 07:00 PM,2019,3,26,19,20.3,68,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 08:00 PM,2019,3,26,20,23.6,75,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 09:00 PM,2019,3,26,21,22.3,72,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 10:00 PM,2019,3,26,22,22.6,73,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-26 11:00 PM,2019,3,26,23,21.3,70,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 12:00 AM,2019,3,27,0,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 01:00 AM,2019,3,27,1,20.8,69,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 02:00 AM,2019,3,27,2,21.9,72,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 03:00 AM,2019,3,27,3,21,70,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 04:00 AM,2019,3,27,4,18.7,65,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 05:00 AM,2019,3,27,5,17.1,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 06:00 AM,2019,3,27,6,14.8,57,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 07:00 AM,2019,3,27,7,12.9,53,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 08:00 AM,2019,3,27,8,16.4,60,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 09:00 AM,2019,3,27,9,18.7,65,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 10:00 AM,2019,3,27,10,22.8,74,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 11:00 AM,2019,3,27,11,24.9,78,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 12:00 PM,2019,3,27,12,27.9,84,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 01:00 PM,2019,3,27,13,27.4,83,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 02:00 PM,2019,3,27,14,24.7,77,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 03:00 PM,2019,3,27,15,18.3,64,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 04:00 PM,2019,3,27,16,17.1,62,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 05:00 PM,2019,3,27,17,15,57,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 06:00 PM,2019,3,27,18,14.5,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 07:00 PM,2019,3,27,19,14.7,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 08:00 PM,2019,3,27,20,16.3,60,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 09:00 PM,2019,3,27,21,19.6,67,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 10:00 PM,2019,3,27,22,23.8,76,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-27 11:00 PM,2019,3,27,23,23.9,76,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 12:00 AM,2019,3,28,0,27.4,83,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 01:00 AM,2019,3,28,1,24.2,76,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 02:00 AM,2019,3,28,2,26.1,80,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 03:00 AM,2019,3,28,3,23,74,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 04:00 AM,2019,3,28,4,22,72,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 05:00 AM,2019,3,28,5,17.5,62,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 06:00 AM,2019,3,28,6,16.7,61,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 07:00 AM,2019,3,28,7,13.8,55,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 08:00 AM,2019,3,28,8,14.4,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 09:00 AM,2019,3,28,9,22.2,72,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 10:00 AM,2019,3,28,10,22.6,73,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 11:00 AM,2019,3,28,11,20.3,68,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 12:00 PM,2019,3,28,12,18.6,65,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 01:00 PM,2019,3,28,13,16.8,61,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 02:00 PM,2019,3,28,14,15.9,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 03:00 PM,2019,3,28,15,16.4,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 04:00 PM,2019,3,28,16,16.7,61,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 05:00 PM,2019,3,28,17,15.8,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 06:00 PM,2019,3,28,18,16.9,61,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 07:00 PM,2019,3,28,19,18.4,64,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 08:00 PM,2019,3,28,20,22.2,72,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 09:00 PM,2019,3,28,21,22.5,73,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 10:00 PM,2019,3,28,22,30.5,90,Moderate,38,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-28 11:00 PM,2019,3,28,23,31.7,92,Moderate,33,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 12:00 AM,2019,3,29,0,26.8,82,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 01:00 AM,2019,3,29,1,23.4,75,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 02:00 AM,2019,3,29,2,22.7,73,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 03:00 AM,2019,3,29,3,22.3,72,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 04:00 AM,2019,3,29,4,25.6,79,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 05:00 AM,2019,3,29,5,25.3,79,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 06:00 AM,2019,3,29,6,28,84,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 07:00 AM,2019,3,29,7,25.1,78,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 08:00 AM,2019,3,29,8,22.7,73,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 09:00 AM,2019,3,29,9,23.3,75,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 10:00 AM,2019,3,29,10,24.8,78,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 11:00 AM,2019,3,29,11,25.5,79,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 12:00 PM,2019,3,29,12,26,80,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 01:00 PM,2019,3,29,13,34.7,99,Moderate,43,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 02:00 PM,2019,3,29,14,29.3,87,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 03:00 PM,2019,3,29,15,25.1,78,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 04:00 PM,2019,3,29,16,20.5,69,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 05:00 PM,2019,3,29,17,22.7,73,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 06:00 PM,2019,3,29,18,25.3,79,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 07:00 PM,2019,3,29,19,25.6,79,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 08:00 PM,2019,3,29,20,27.3,83,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 09:00 PM,2019,3,29,21,27.1,83,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 10:00 PM,2019,3,29,22,24.5,77,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-29 11:00 PM,2019,3,29,23,19.7,67,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 12:00 AM,2019,3,30,0,19.8,67,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 01:00 AM,2019,3,30,1,19.9,67,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 02:00 AM,2019,3,30,2,19.9,67,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 03:00 AM,2019,3,30,3,18.5,64,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 04:00 AM,2019,3,30,4,17.3,62,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 05:00 AM,2019,3,30,5,16.6,60,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 06:00 AM,2019,3,30,6,15.8,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 07:00 AM,2019,3,30,7,15.9,59,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 08:00 AM,2019,3,30,8,17.3,62,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 09:00 AM,2019,3,30,9,19.2,66,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-30 10:00 AM,2019,3,30,10,27.6,84,Moderate,35,UG/M3,1 Hr,Valid
